e_published_date,closing_date,opening_date,organisation_chain,tender_value_inr,pincode,title,ref_no,tender_id,tender_value_usd,location_longitude,location_latitude,region_name,region_code,country_name,country_code_2,state,county,city,map_coordinates,country_code
2023-04-29 13:25:00+00:00,2023-05-22 12:30:00+00:00,2023-05-26 09:30:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||LEH-AAI||ENGGCIVIL-LEH-AAI,211811000.0,475661,DevelopmentofDatiaAirport,AAI/CHQ/DATIA/ENGG/WR,2023_AAI_152931_1,2582587.733606335,78.44975333333333,25.764796666666665,Datia,,India,IN,Madhya Pradesh,Datia,"Basai, Imalia, Gohana, Nichroli, Semai, Renda, Datia RSI, Satlon, Datia Civil Line, Beekar, Bardhuan, Derachirula, Khiria Ghongu, Karkheda, Kamrari, Makdari, Larayata, Kumhedi, Naya Kheda, Sirol, Dursada, Durga Pur, Silori, Buhara, Datia Bada Bazar, Datia Rajgarh, Datia, Jujharpur, Bahadurpur, Baswaha","(25.764796666666665, 78.44975333333333)",IND
2023-04-29 03:30:00+00:00,2023-05-23 12:30:00+00:00,2023-05-25 05:30:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||HYDERABAD-AAI||ENGGCIVIL-VOHY-AAI,9300000.0,500016,"ARandMOCivilworksatBegumpetAirport,Hyderabadduring2023-24.SHAnnualratecontractforrepairandmaintenanceofCivilWorksinOperationalarea,TerminalbuildingsandotherAncillaryBuildingsatOperationalareaatBegumpetAirport,Hyd.",AAI/HYD/ENGG(C)/AMC/2023-24,2023_AAI_152910_1,113393.85547747245,78.4751,17.4427,Secunderabad,,India,IN,Telangana,Hyderabad,"Prakashamnagar, Begumpet","(17.4427, 78.4751)",IND
2023-04-28 13:00:00+00:00,2023-05-20 12:30:00+00:00,2023-05-22 04:30:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||JODHPUR-AAI||ENGGELECT-JODHPUR-AAI,77357.0,342011,LicenseforTrolleyRetrievalcumAdvertisementRightsatCivilEnclaveJodhpur,AAI/JOD/COMM-04/BaggageTrolley,2023_AAI_152829_1,943.2052127065414,73.0293,26.281,Jodhpur,,India,IN,Rajasthan,Jodhpur,"Jodhpur Residency Road, Jodhpur Aerodrame, Jodhpur Agency, Ratanada","(26.281, 73.0293)",IND
2023-04-28 13:00:00+00:00,2023-05-19 09:30:00+00:00,2023-05-22 05:30:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||CALICUT-AAI||ENGGELECT-VOCL-AAI,961358.0,673647,ProvisionofIlluminatedSignageatCalicutInternationalAirport,AAI/CL/EE/191/NIT-01/2023,2023_AAI_152847_1,11721.730119796985,76.0015,11.1808,Tirurangadi,,India,IN,Kerala,Malappuram,Calicut Airport,"(11.1808, 76.0015)",IND
2023-04-28 12:30:00+00:00,2023-05-22 12:30:00+00:00,2023-05-24 05:30:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||RHQ-NR-AAI||ENGGCIVIL-NR-AAI,10000000.0,110003,"AnnualratecontractforrepairandmaintenanceofcivilworksatJorBagh(Resdl.area),SafdarjungAirport,NewDelhifortheyear2023-24",AAI/SAP/E(C)/AMC-JorBagh/23-24,2023_AAI_152866_1,121928.87685749723,77.22527,28.598450000000003,New Delhi,,India,IN,Delhi,Central Delhi,"Delhi High Court, Delhi High Court Extension Counter, Pandara Road, Lodi Road H.O, Golf Links, Safdarjung Air Port, C G O Complex, Kasturba Nagar (South Delhi), Pragati Vihar, Aliganj (South Delhi)","(28.598450000000003, 77.22527)",IND
2023-04-28 12:30:00+00:00,2023-05-22 12:30:00+00:00,2023-05-24 05:30:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||RHQ-NR-AAI||ENGGCIVIL-NR-AAI,10000000.0,110003,"AnnualratecontractforrepairandmaintenanceofcivilworksatRCDU,CRSD,FIU,EandMWorkshopanditsconnectedareasandhangarbuildingsatoldareacomplexofSafdarjungAirportfortheyear2023-24",AAI/SAP/E-C)/AMC-OldArea/23-24,2023_AAI_152888_1,121928.87685749723,77.22527,28.598450000000003,New Delhi,,India,IN,Delhi,Central Delhi,"Delhi High Court, Delhi High Court Extension Counter, Pandara Road, Lodi Road H.O, Golf Links, Safdarjung Air Port, C G O Complex, Kasturba Nagar (South Delhi), Pragati Vihar, Aliganj (South Delhi)","(28.598450000000003, 77.22527)",IND
2023-04-28 12:00:00+00:00,2023-05-22 10:30:00+00:00,2023-05-23 10:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||JABALPUR-AAI||CNS-VAJB-AAI,122613.0,482005,LicenseforoperatingSnackbarcounteratSecurityholdAreaNewterminalbuildingLocationSHOPNo15AirportJabalpur,AAI/JBP/SHA/NTB/2023,2023_AAI_152805_1,1495.0065378128309,80.083775,23.228825,Jabalpur,,India,IN,Madhya Pradesh,Jabalpur,"Ranjhi Azad Nagar, Khamaria (Jabalpur), Sundarpur, Sonpur","(23.228825, 80.083775)",IND
2023-04-28 11:30:00+00:00,2023-05-22 12:30:00+00:00,2023-05-24 05:30:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||RHQ-NR-AAI||ENGGCIVIL-NR-AAI,379039.0,110003,"ConstructionofCompostpitatOldAreaComplexofSafdarjungAirport,NewDelhi",AAI/SAP/Engg(C)/CompostPit/2022-23,2023_AAI_149533_1,4621.579955518889,77.22527,28.598450000000003,New Delhi,,India,IN,Delhi,Central Delhi,"Delhi High Court, Delhi High Court Extension Counter, Pandara Road, Lodi Road H.O, Golf Links, Safdarjung Air Port, C G O Complex, Kasturba Nagar (South Delhi), Pragati Vihar, Aliganj (South Delhi)","(28.598450000000003, 77.22527)",IND
2023-04-28 11:30:00+00:00,2023-05-22 11:30:00+00:00,2023-05-23 11:30:00+00:00,AirportsAuthorityofIndia||EasternRegion-AAI||PORTBLAIR-AAI||TERMINALMGMT-VOPB-AAI,27443292.0,744101,"RequestforProposalForCONCESSIONTODESIGN,FIT-OUT,FINANCE,DEVELOP,MARKET,OPERATE,MAINTAINANDMANAGETHEFOODandBEVERAGEOUTLETS",AAI/PB/COMML/MCFB/2023,2023_AAI_152629_1,334612.97708323394,92.7026,11.664700000000002,Portblair,,India,IN,Andaman & Nicobar Islands,South Andaman,"N.S.Building, Marine Jetty, Port Blair H.O","(11.664700000000002, 92.7026)",IND
2023-04-28 11:30:00+00:00,2023-05-22 11:30:00+00:00,2023-05-23 11:30:00+00:00,AirportsAuthorityofIndia||EasternRegion-AAI||PORTBLAIR-AAI||TERMINALMGMT-VOPB-AAI,29708724.0,744101,"RequestforProposalforCONCESSIONTODESIGN,FIT-OUT,FINANCE,DEVELOP,MARKET,OPERATE,MAINTAINANDMANAGETHERETAILOUTLETS",AAI/PB/COMML/MCRETAIL/2023,2023_AAI_152630_1,362235.1350189373,92.7026,11.664700000000002,Portblair,,India,IN,Andaman & Nicobar Islands,South Andaman,"N.S.Building, Marine Jetty, Port Blair H.O","(11.664700000000002, 92.7026)",IND
2023-04-28 10:30:00+00:00,2023-05-22 12:30:00+00:00,2023-05-24 05:30:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||RHQ-NR-AAI||ENGGCIVIL-NR-AAI,1389046.0,110003,"ProvisionofAntiDenguemeasuresforSafdarjungAirport,anditsconnectedareasfortheyear2023-24",AAI/SAP/E-C/AntiDengue/2023-24,2023_AAI_152828_1,16936.48186833991,77.22527,28.598450000000003,New Delhi,,India,IN,Delhi,Central Delhi,"Delhi High Court, Delhi High Court Extension Counter, Pandara Road, Lodi Road H.O, Golf Links, Safdarjung Air Port, C G O Complex, Kasturba Nagar (South Delhi), Pragati Vihar, Aliganj (South Delhi)","(28.598450000000003, 77.22527)",IND
2023-04-28 10:30:00+00:00,2023-05-12 12:00:00+00:00,2023-05-15 05:30:00+00:00,AirportsAuthorityofIndia||NorthEastRegion-AAI||RHQ-NER-AAI||IT-NER-AAI,4500000.0,784105,MiscellaneousCivilRepairsandMaintenanceworksatTezpurAirportfor202324ForaperiodofTwelveMonths,AAI/RHQNER/ENGGC/AMC/Tez/23-24,2023_AAI_152387_1,54867.99458587376,93.56945,26.211575,Ghoramari,,India,IN,Assam,Sonitpur,"Ghoramari, Natun Baithabhonga, Mansiri, Bokajan","(26.211575, 93.56945)",IND
2023-04-28 10:00:00+00:00,2023-05-18 07:30:00+00:00,2023-05-19 07:30:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||RHQ-SR-AAI||ENGGELECT-SR-AAI,3044056.0,641014,PreparationsforG20SummitatCoimbatoreInternationalAirport.SH.ReplacementofLightFittingsatTerminalBuilding.,AAI/CBIA/ENGG(E)/G20/23-24,2023_AAI_152564_1,37115.83291713256,76.9707,11.0167,Coimbatore South,,India,IN,Tamil Nadu,Coimbatore,"Coimbatore Aerodrome, Coimbatore Tidel Park","(11.0167, 76.9707)",IND
2023-04-27 13:20:00+00:00,2023-05-06 09:30:00+00:00,2023-05-08 09:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||GOA-AAI||COMMERCIAL-VAGO-AAI,7932000.0,403801,"Licence(shortterm)forAppareloutletat,DSHA,NewIntegratedTerminalBuilding,GoaInternationalAirport,Dabolim.",AAI/COMML/GOA/AP/2023,2023_AAI_152797_1,96713.9851233668,73.8253,15.3895,Mormugao,,India,IN,Goa,South Goa,"A.P.Dabolim, A.P.Terminal","(15.3895, 73.8253)",IND
2023-04-27 13:00:00+00:00,2023-05-06 09:30:00+00:00,2023-05-08 09:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||GOA-AAI||COMMERCIAL-VAGO-AAI,5952000.0,403801,"Licence(shortterm)forHandbagsOutletat,DSHA,NewIntegratedTerminalBuilding,GoaInternationalAirport,Dabolim.",AAI/COMML/GOA/HB/2023,2023_AAI_152759_1,72572.06750558235,73.8253,15.3895,Mormugao,,India,IN,Goa,South Goa,"A.P.Dabolim, A.P.Terminal","(15.3895, 73.8253)",IND
2023-04-27 12:45:00+00:00,2023-05-22 12:30:00+00:00,2023-05-24 05:30:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||TUTICORIN-AAI||ENGGELECT-VOTK-AAI,1954324.0,625022,"ProvidingPVCSyntheticMats,OtherSafetyauditrequirementforOPH,CCR,PumpRoomOTB,Substationroometc.atMaduraiAirport",AAI/MDU/E-E/MDU-352/NIT-04/23,2023_AAI_152591_1,23828.853033565145,78.13049166666666,9.8467,Madurai South,,India,IN,Tamil Nadu,Madurai,"Postal Training Centre, Perungudi, Tirumal, Kudakoil, Valayankulam, T.Kokkulam, Solanguruni, S.N.College, Melauppiligundu, Kusavangundu, Nallur, Valayapatti","(9.8467, 78.13049166666666)",IND
2023-04-27 12:30:00+00:00,2023-05-19 12:30:00+00:00,2023-05-22 04:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||PUNE-AAI||ENGGCIVIL-VAPO-AAI,4094000.0,580030,ProvisionofCarparkingshedforAAIstaffnearTechnicalBlockatHubballiAirport,AAI/HUB/ENGG(C)/CARPARKING/23-24,2023_AAI_152266_1,49917.682185459365,75.1084,15.381,Hubli,,India,IN,Karnataka,Dharwad,"Hubli Gandhi Nagar, Hubballi Akashaya Colony, Hubli Udyamnagar","(15.381, 75.1084)",IND
2023-04-27 12:30:00+00:00,2023-05-20 12:30:00+00:00,2023-05-22 06:00:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||RHQ-WR-AAI||ENGGCIVIL-WR-AAI,9885400.0,400056,RenovationworkofUBhangeratJuhuAirport.,AAI/AGM(E-C)/E-NIT/JJ/3,2023_AAI_152737_1,120531.57192871031,72.8676,18.9444,Mumbai,,India,IN,Maharashtra,Mumbai,"Vileparle(West), IRLA","(18.9444, 72.8676)",IND
2023-04-27 11:30:00+00:00,2023-05-18 11:30:00+00:00,2023-05-22 06:00:00+00:00,AirportsAuthorityofIndia||NorthEastRegion-AAI||RHQ-NER-AAI||ENGGELECT-NER-AAI,13981167.0,846005,ProvisionofFireHydrantandSprinklersystematDarbhangaAirport,AAI/ER/DBR/FIRE/2023-24,2023_AAI_151925_1,170470.79894671042,86.24912222222223,26.42411111111112,Darbhanga,,India,IN,Bihar,Darbhanga,"Barhi, B.K.Asthan, Sonhaun, Sisodih., Siso, Lalsahpur, B.Bira, Postal Traning Centre, Bariaul","(26.424111111111117, 86.24912222222223)",IND
2023-04-27 09:30:00+00:00,2023-05-19 12:30:00+00:00,2023-05-22 05:30:00+00:00,AirportsAuthorityofIndia||NorthEastRegion-AAI||AGARTALA-AAI||ENGGCIVIL-VEAT-AAI,13234902.0,799009,"AnnualMaintenanceContractforResidentialColonyandCISFbarracksatMBBAirport,Agartaladuringtheyear2023-25",AAI/AGT/CMD/AMC(Resdl.Col)/23-25,2023_AAI_152524_1,161371.6736179044,91.356,23.6182,Sadar,,India,IN,Tripura,West Tripura,"Narayanpur, Agartala Aerodrome, Lankamura, Durjaynagar, Nutannagar","(23.6182, 91.356)",IND
2023-04-27 09:00:00+00:00,2023-05-18 12:30:00+00:00,2023-05-19 12:30:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||TRICHY-AAI||ENGGCIVIL-VOTR-AAI,55981000.0,620007,"DevelopmentandAll-Inclusivecomprehensivemaintenancecontract(AICMC)ofHorticulture,LandscapingworksfornewintegratedpassengerterminalbuildingatTiruchirappalliinternationalairport,Trichy.",AAI/TRY/PROJ/HORTICULTURE/2023,2023_AAI_152704_1,682570.0455359553,78.7184,10.7339,Tiruchirappalli,,India,IN,Tamil Nadu,Tiruchirappalli,"Tiruchirappalli Airport, Gundur","(10.7339, 78.7184)",IND
2023-04-26 13:25:00+00:00,2023-05-18 12:30:00+00:00,2023-05-23 05:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||AURANGABAD-AAI||ENGGCIVIL-VAAU-AAI,207695000.0,795140,ConstructionofOperationalBoundaryWallatImphalInternationalAirport,AAI/IMP/GM(E-C)/OPSBW/2023-24,2023_AAI_152420_1,2532401.807891789,93.8855,24.7538,Nil,,India,IN,Manipur,Imphal West,"Sangaiprou, Yarou Mitram, Laiphrakom, Tulihal","(24.7538, 93.8855)",IND
2023-04-26 13:00:00+00:00,2023-05-03 09:30:00+00:00,2023-05-04 09:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||INDORE-AAI||COMMERCIAL-VAID-AAI,10032000.0,403801,"Licence(shortterm)forGiftShop(Gifting)Outletat,DSHA,NewIntegratedTerminalBuilding,GoaInternationalAirport,Dabolim.",AAI/COMML/GOA/GS/2023,2023_AAI_152676_1,122319.04926344122,73.8253,15.3895,Mormugao,,India,IN,Goa,South Goa,"A.P.Dabolim, A.P.Terminal","(15.3895, 73.8253)",IND
2023-04-26 12:30:00+00:00,2023-05-15 12:30:00+00:00,2023-05-17 06:00:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||VARANASI-AAI||ENGGCIVIL-VARANASI-AAI,6074000.0,221006,"RepairingandpaintingofinsideoperationalboundarywallatLBSIAirport,Varanasi",AAI/VNS/ENGG/BwallPainting/eNIT-100,2023_AAI_152595_1,74059.59980324382,82.8421,25.4709,Varanasi,,India,IN,Uttar Pradesh,Varanasi,"Babatpur Ad, Pure Raghunathpur, Kaithauli","(25.4709, 82.8421)",IND
2023-04-26 12:30:00+00:00,2023-05-03 09:30:00+00:00,2023-05-04 09:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||INDORE-AAI||COMMERCIAL-VAID-AAI,4620000.0,403801,"Licence(shortterm)forMake-upandCosmeticsProductsoutletat,DSHA,NewIntegratedTerminalBuilding,GoaInternationalAirport,Dabolim.",AAI/COMML/GOA/MCP/2023,2023_AAI_152659_1,56331.14110816372,73.8253,15.3895,Mormugao,,India,IN,Goa,South Goa,"A.P.Dabolim, A.P.Terminal","(15.3895, 73.8253)",IND
2023-04-26 12:00:00+00:00,2023-05-17 10:00:00+00:00,2023-05-18 10:00:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||UDAIPUR-AAI||CNS-UDAIPUR-AAI,1647180.0,313022,"ProvisionofDGRManpowerinsecuritysectionatM.P.Airport,Udaipur(2023)",AAI/VAUD/SECURITY/2023/DGRManpower,2023_AAI_152606_1,20083.88073821324,74.02263333333333,24.7522,Bhinder,,India,IN,Rajasthan,Udaipur,"Gupri, Merta, Daroli, Dabok, Khedi, Nandwel","(24.7522, 74.02263333333333)",IND
2023-04-26 11:30:00+00:00,2023-05-24 12:30:00+00:00,2023-05-31 05:30:00+00:00,AirportsAuthorityofIndia||CHQ-AAI||EngineeringCivil-AAI,,110003,ArchitecturalandEngineeringconsultantservices,AAI/CHQ/EDEnggER/Darbhang/2023,2023_AAI_152540_1,,77.22527,28.598450000000003,New Delhi,,India,IN,Delhi,Central Delhi,"Delhi High Court, Delhi High Court Extension Counter, Pandara Road, Lodi Road H.O, Golf Links, Safdarjung Air Port, C G O Complex, Kasturba Nagar (South Delhi), Pragati Vihar, Aliganj (South Delhi)","(28.598450000000003, 77.22527)",IND
2023-04-26 11:30:00+00:00,2023-05-17 11:30:00+00:00,2023-05-18 11:30:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||RHQ-NR-AAI||COMMERCIAL-NR-AAI,535534.0,273001,"ADVERTISINGRIGHTSCONCESSIONTODESIGN,DEVELOP,OPERATE,ANDMARKET,THEADVERTISINGOPPORTUNITYATGORAKHPURAIRPORT",RHQ/GORAKHPUR/ADVT,2023_AAI_152651_1,6529.705913900292,83.3825,26.7666,Gorakhpur,,India,IN,Uttar Pradesh,Gorakhpur,"Buxipur, Gorakhpur Kutchery, Betia Hata, Golghar, Ilahibagh, Jafra Bazar, Kazipur Kalan, Allahadadpur, Bank Road (Gorakhpur), Civil Court (Gorakhpur), Gorakhpur H.O, Labour Camp, Alinagar, Daudpur, Dharamshala","(26.7666, 83.3825)",IND
2023-04-26 09:30:00+00:00,2023-05-18 09:30:00+00:00,2023-05-19 10:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||JAMNAGAR-AAI||COMMERCIAL-VAJM-AAI,17325.0,361006,e-TenderforBaggageTrolleyRetrievalcumAdvertisementLicenceatAAI,AAI/VAJM/COML/PBT/2023/01,2023_AAI_152633_1,211.24177915561395,69.9869,22.46099,Kalavad,,India,IN,Gujarat,Jamnagar,"Khodiyar Colony, Navagam, Vasai, Sarmat, Amra, Baid, Jivapar, Kansumara, Lakhabavad, Masitia","(22.46099, 69.9869)",IND
2023-04-26 09:30:00+00:00,2023-05-11 12:30:00+00:00,2023-05-16 05:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||BHAVNAGAR-AAI||ENGGELECT-VABV-AAI,2712000.0,360003,ConstructionofInterimDomesticTerminalBuildingatNewGreenfieldAirportHirasarRajkotSubHeadSITCofArrivalcarousalconveyor,AAI/RAJ/SM(E-E)/2023-24/NIT-1,2023_AAI_152554_1,33067.11140375325,70.82410769230769,22.4673,Rajkot,,India,IN,Gujarat,Rajkot,"Rajkot Marketing Yard, Sanosara, Pipaliya(A), Maliyasan, Kagadadi, Jaliya(Dhrol), Gauridad, Bedi(Rajkot), Rajkot Bedipara, Khorana, Kotda Nayani, Anandpar Navagam, Anandpar(Morbi)","(22.4673, 70.82410769230769)",IND
2023-04-26 03:30:00+00:00,2023-05-16 09:30:00+00:00,2023-05-17 10:00:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||GONDIA-AAI||ENGGCIVIL-VAGD-AAI,1600000.0,441601,"AnnualMaintenanceContractofCivilWorksforAAIResidentialColonyatBirsiAirport,Gondia(2023-24).",AAI/WR/GOND/ENGG(C)/2023/NIT-6,2023_AAI_152531_1,19508.62029719956,80.1451,21.261776,Gondia,,India,IN,Maharashtra,Gondia,"Satona, Banathar, Kamtha, Khamari, Garra, Nagra, Rajegaon, Paraswada, Nagrakatangi, Tumkheda Khurd, Gondia Bazar, Navegaon Kalan, Khatiya, Sawri, Rawanwadi, Phulchur, Girola, Karanja, Asoli, Chipiya, Batana, Gondia H.O, Chutiya, Gondia Khurd, Kawlewada","(21.261776, 80.1451)",IND
2023-04-26 03:30:00+00:00,2023-05-26 03:30:00+00:00,2023-05-27 04:30:00+00:00,AirportsAuthorityofIndia||EasternRegion-AAI||PATNA-AAI||COMMERCIAL-VEPT-AAI,30000.0,800014,"NoticeInvitinge-Tender(NIT)forLicenseforSnackBarinCitySideatJPNIAirport,Patna",AAI/PAT/SnackBarCity_2023,2023_AAI_152551_1,365.7866305724917,85.0646,25.6716,Phulwari,,India,IN,Bihar,Patna,"B.V. College, Patna Aerodrome, Sheikhpura (Patna)","(25.6716, 85.0646)",IND
2023-04-25 13:25:00+00:00,2023-05-16 12:30:00+00:00,2023-05-18 06:00:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||MADURAI-AAI||ENGGELECT-VOMD-AAI,408052.0,625022,ProvisionofwatercoolerwithROandUVpurifierandAirconditionersforAAICLASatMaduraiAirport,AAI/MDU/E-E/MDU-373/NIT-3/23,2023_AAI_152506_1,4975.332205945546,78.13049166666666,9.8467,Madurai South,,India,IN,Tamil Nadu,Madurai,"Postal Training Centre, Perungudi, Tirumal, Kudakoil, Valayankulam, T.Kokkulam, Solanguruni, S.N.College, Melauppiligundu, Kusavangundu, Nallur, Valayapatti","(9.8467, 78.13049166666666)",IND
2023-04-25 13:00:00+00:00,2023-05-22 11:30:00+00:00,2023-05-23 11:30:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||TRICHY-AAI||COMMERCIAL-VOTR-AAI,,620007,CONCESSIONTODESIGNFIT-OUTFINANCEDEVELOPMARKETOPERATEMAINTAINANDMANAGETHERETAILOUTLETS,AAI/TR/COMML/SMC/RETAIL/2023,2023_AAI_152386_1,,78.7184,10.7339,Tiruchirappalli,,India,IN,Tamil Nadu,Tiruchirappalli,"Tiruchirappalli Airport, Gundur","(10.7339, 78.7184)",IND
2023-04-25 12:30:00+00:00,2023-05-05 12:30:00+00:00,2023-05-08 05:30:00+00:00,AirportsAuthorityofIndia||EasternRegion-AAI||PATNA-AAI||ENGGCIVIL-VEPT-AAI,1899855.0,814143,ProvidingandapplyingantistaticEpoxyflooringincludingmiscCivilandElectricalworksatDeogharAirport,AAI/DEO/EPOXY/MISC/2023,2023_AAI_152469_1,23164.71863421004,85.96934,24.65952,Deoghar,,India,IN,Jharkhand,Deoghar,"Chanddih, Baijukura, Kunda (Deoghar), Tapoban, A.K. Bad","(24.65952, 85.96934)",IND
2023-04-25 11:30:00+00:00,2023-05-22 11:30:00+00:00,2023-05-23 11:30:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||TRICHY-AAI||COMMERCIAL-VOTR-AAI,,620007,CONCESSIONTODESIGNFIT-OUTFINANCEDEVELOPMARKETOPERATEMAINTAINANDMANAGETHEFOODANDBEVERAGEOUTLETS,AAI/TR/COMML/SMC/FB/2023,2023_AAI_152385_1,,78.7184,10.7339,Tiruchirappalli,,India,IN,Tamil Nadu,Tiruchirappalli,"Tiruchirappalli Airport, Gundur","(10.7339, 78.7184)",IND
2023-04-25 05:30:00+00:00,2023-05-02 05:30:00+00:00,2023-05-03 06:00:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||CALICUT-AAI||COMMERCIAL-VOCL-AAI,372000.0,673647,ShortTermLicensetoSetupandOperateRetailOutletsforPerfumesandCosmeticsinsideInternationalSecurityHoldAreaatCalicutInternationalAirport,09/2023,2023_AAI_152417_1,4535.754219098897,76.0015,11.1808,Tirurangadi,,India,IN,Kerala,Malappuram,Calicut Airport,"(11.1808, 76.0015)",IND
2023-04-25 03:30:00+00:00,2023-05-15 09:30:00+00:00,2023-05-16 10:00:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||GONDIA-AAI||ENGGCIVIL-VAGD-AAI,2200000.0,441601,"AnnualMaintenanceContractofCivilWorksatNIATAM,Gondia(2023-24)",AAI/WR/GOND/ENGG(C)/2023/NIT-5,2023_AAI_152465_1,26824.352908649395,80.1451,21.261776,Gondia,,India,IN,Maharashtra,Gondia,"Satona, Banathar, Kamtha, Khamari, Garra, Nagra, Rajegaon, Paraswada, Nagrakatangi, Tumkheda Khurd, Gondia Bazar, Navegaon Kalan, Khatiya, Sawri, Rawanwadi, Phulchur, Girola, Karanja, Asoli, Chipiya, Batana, Gondia H.O, Chutiya, Gondia Khurd, Kawlewada","(21.261776, 80.1451)",IND
2023-04-24 12:30:00+00:00,2023-05-15 12:30:00+00:00,2023-05-16 12:30:00+00:00,AirportsAuthorityofIndia||WesternRegion-AAI||VADODARA-AAI||GENERAL-VABO-AAI,53600.0,390022,"E-tenderinvitedforprovisionforMassageChairFacilityatSecurityHoldAreainVadodaraAirport,Vadodara",AAI/VABO/COMML/MASSAGECHAIR/2023,2023_AAI_152464_1,653.5387799561852,73.0806,22.4024,Vadodara,,India,IN,Gujarat,Vadodara,"Amaliyara, Harni Colony, Harni, Dena, Virod","(22.4024, 73.0806)",IND
2023-04-24 12:30:00+00:00,2023-05-01 09:30:00+00:00,2023-05-02 10:00:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||AMRITSAR-AAI||COMMERCIAL-AMRITSAR-AAI,102430.0,143101,"Short-TermLicenceforRetailOutletforBooksandToysinsideDomesticSHA(GroundFloor)atSriGuruRamDassJeeInternationalAirport,Amritsar.",AAI/ASR/COMML/RETAIL/2023/08,2023_AAI_152445_1,1248.917485651344,74.94100909090909,31.723709090909093,Amritsar,,India,IN,Punjab,Amritsar,"Raja Sansi, Bagga, Loharka Kalan, Jhanjoti, Miran Kot, Heir, Adiwala, Jagdev Kalan, Harsha Chhina, Bhittewad, Mallunangal","(31.723709090909093, 74.94100909090909)",IND
2023-04-24 12:30:00+00:00,2023-05-01 09:30:00+00:00,2023-05-02 10:00:00+00:00,AirportsAuthorityofIndia||NorthernRegion-AAI||AMRITSAR-AAI||COMMERCIAL-AMRITSAR-AAI,256075.0,143101,"Short-TermLicenceforRetailOutletforEthnic/FusionWearandPunjabiJuttiinsideDomesticSHA(Groundfloor)atSriGuruRamDassJeeInternationalAirport,Amritsar.",AAI/ASR/COMML/RETAIL/2023/07,2023_AAI_152418_1,3122.2937141283605,74.94100909090909,31.723709090909093,Amritsar,,India,IN,Punjab,Amritsar,"Raja Sansi, Bagga, Loharka Kalan, Jhanjoti, Miran Kot, Heir, Adiwala, Jagdev Kalan, Harsha Chhina, Bhittewad, Mallunangal","(31.723709090909093, 74.94100909090909)",IND
2023-04-24 11:55:00+00:00,2023-05-12 12:00:00+00:00,2023-05-15 05:30:00+00:00,AirportsAuthorityofIndia||EasternRegion-AAI||PORTBLAIR-AAI||ENGGCIVIL-VOPB-AAI,30000000.0,744103,AMCforCivilworksatVSIAirportPortBlairfortheyearof20232024,AAI/PB/ENGG(C)/AMC/NIT/2023-24,2023_AAI_152370_1,365786.6305724917,92.6167,11.7167,Port Blair,,India,IN,Andaman & Nicobar Islands,South Andaman,"Junglighat, School Line, Wandoor, Tushnabad, Minnie Bay, Guptapara, Ograbanj, Chouldari, Brijgunj, Herbertabad","(11.7167, 92.6167)",IND
2023-04-24 10:05:00+00:00,2023-05-15 10:05:00+00:00,2023-05-16 10:05:00+00:00,AirportsAuthorityofIndia||SouthernRegion-AAI||VIZAG-AAI||COMMERCIAL-VOVZ-AAI,,530009,NoticeInvitingE-Tender(NIET)ForMoneyExchangeCounteratCheck-InAreaofVisakhapatnamAirport,AAI/VZ/COMML/MEXCin/,2023_AAI_152391_1,,83.2808,17.7133,Visakhapatnam (Urban),,India,IN,Andhra Pradesh,Visakhapatnam,"N A D, Visakhapatnam Airport, Marripalem Vuda Colony","(17.7133, 83.2808)",IND
