tender_id,tender_country,tender_title,tender_size,tender_supplyType,tender_procedureType,tender_nationalProcedureType,tender_mainCpv,tender_cpvs,tender_addressOfImplementation_nuts,tender_year,tender_eligibleBidLanguages,tender_npwp_reasons,tender_awardDeadline,tender_contractSignatureDate,tender_awardDecisionDate,tender_bidDeadline,tender_cancellationDate,tender_estimatedStartDate,tender_estimatedCompletionDate,tender_estimatedDurationInYears,tender_estimatedDurationInMonths,tender_estimatedDurationInDays,tender_isEUFunded,tender_isDps,tender_isElectronicAuction,tender_isAwarded,tender_isCentralProcurement,tender_isJointProcurement,tender_isOnBehalfOf,tender_isFrameworkAgreement,tender_isCoveredByGpa,tender_hasLots,tender_estimatedPrice,tender_estimatedPrice_currency,tender_estimatedPrice_minNetAmount,tender_estimatedPrice_maxNetAmount,tender_estimatedPrice_EUR,tender_finalPrice,tender_finalPrice_currency,tender_finalPrice_minNetAmount,tender_finalPrice_maxNetAmount,tender_finalPrice_EUR,tender_description_length,tender_personalRequirements_length,tender_economicRequirements_length,tender_technicalRequirements_length,tender_documents_count,tender_awardCriteria_count,tender_corrections_count,tender_onBehalfOf_count,tender_lots_count,tender_publications_count,tender_publications_firstCallForTenderDate,tender_publications_lastCallForTenderDate,tender_publications_firstdContractAwardDate,tender_publications_lastContractAwardDate,tender_publications_lastContractAwardUrl,tender_indicator_INTEGRITY_SINGLE_BID,tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION,tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD,tender_indicator_INTEGRITY_PROCEDURE_TYPE,tender_indicator_INTEGRITY_DECISION_PERIOD,tender_indicator_INTEGRITY_TAX_HAVEN,tender_indicator_INTEGRITY_NEW_COMPANY,tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT,tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION,tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA,tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT,tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE,tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES,tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS,tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING,tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING,tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING,tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING,tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING,tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING,tender_indicator_TRANSPARENCY_MARKET_MISSING,tender_indicator_TRANSPARENCY_TITLE_MISSING,tender_indicator_TRANSPARENCY_VALUE_MISSING,tender_indicator_TRANSPARENCY_YEAR_MISSING,tender_indicator_INTEGRITY_WINNER_CA_SHARE,tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS,tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO,tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD,tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO,buyer_row_nr,buyer_buyerType,buyer_mainActivities,buyer_id,buyer_name,buyer_nuts,buyer_city,buyer_country,buyer_postcode,lot_row_nr,lot_title,lot_selectionMethod,lot_status,lot_contractSignatureDate,lot_cancellationDate,lot_isAwarded,lot_estimatedPrice,lot_estimatedPrice_currency,lot_estimatedPrice_minNetAmount,lot_estimatedPrice_maxNetAmount,lot_estimatedPrice_EUR,lot_lotNumber,lot_bidsCount,lot_validBidsCount,lot_smeBidsCount,lot_electronicBidsCount,lot_nonEuMemberStatesCompaniesBidsCount,lot_otherEuMemberStatesCompaniesBidsCount,lot_foreignCompaniesBidsCount,lot_description_length,bid_row_nr,bid_isWinning,bid_isSubcontracted,bid_isConsortium,bid_price,bid_price_currency,bid_price_minNetAmount,bid_price_maxNetAmount,bid_price_EUR,bidder_row_nr,bidder_id,bidder_name,bidder_nuts,bidder_city,bidder_country,bidder_postcode
8d18ab3d-b746-473e-9d32-da1026d0ce0c,MLT,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,03142500,03142500,MT001,2010,EN,##empty,##empty,##empty,2010/09/29,2010/03/09,##empty,##empty,##empty,##empty,12,360,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,290740.7,EUR,##empty,##empty,290740.7,378813.56,EUR,##empty,##empty,378813.56,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2010-01-01,2010-01-01,2010-01-01,2010-01-01,##empty,0,100,100,100,##empty,100,##empty,##empty,0,100,0,100,75,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"HEALTH,GENERAL_PUBLIC_SERVICES",EU_body_0f31b4eb212704147486f86728e97401ffac9f9b45c0f2452151e7257b0b3283,Healthcare Services Division,##empty,Valletta,MLT,##empty,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,378813.56,EUR,##empty,##empty,378813.56,1,EU_body_41cfbbb18676e8873c4538e66102c8466bdd72075d80cbbf6dd82cabc10f9dc9,Angelo Xerri Ltd,##empty,Hamrun,MLT,##empty
98d00c31-e937-4d26-9b21-bc89c8c6620e,MLT,##empty,ABOVE_THE_THRESHOLD,SERVICES,OPEN,##empty,61200000,"61200000,61240000,61230000,61250000,61100000,60600000,60620000",MT001,2010,EN,##empty,##empty,##empty,2007/03/22,2007/01/23,##empty,##empty,##empty,##empty,12,360,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,349406.01,EUR,##empty,##empty,349406.01,349406.01,EUR,##empty,##empty,349406.01,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,2,2006-01-01,2006-01-01,2010-01-01,2010-01-01,##empty,0,100,50,100,##empty,100,##empty,##empty,0,100,0,100,81.8182,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,0,100,0,100,100,100,1,NATIONAL_AUTHORITY,"GENERAL_PUBLIC_SERVICES,WATER,HEALTH",EU_body_0cc3820f9e18492aadaf56cc94f8940102e027516b5b626d549b0ae1b39803b1,Department of Contracts,MT001,Floriana,MLT,FRN 1600,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,349406.01,EUR,##empty,##empty,349406.01,1,EU_body_2cd5e8c14d38c3bf1721627ffa8e5300716fb0da3f64b24854346c5f7f21f237,Malta Motorways of the Sea Ltd,MT001,Valletta,MLT,VLT 1961
2ac3ead9-01b4-49c8-86f2-f7c9e7f04c95,MLT,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,31710000,"31710000,30213000,30231300,30232100,30195900,48820000,32400000,32232000",MT001,2010,EN,##empty,##empty,##empty,2010/11/30,2010/08/05,##empty,##empty,##empty,##empty,1,30,yes,no,no,##empty,##empty,##empty,no,no,yes,##empty,1254237.2,EUR,##empty,##empty,1254237.2,1253340.5,EUR,##empty,##empty,1253340.5,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2010-01-01,2010-01-01,2010-01-01,2010-01-01,##empty,100,100,100,100,##empty,100,##empty,##empty,0,100,0,100,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"EDUCATION,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY",EU_body_f27365caf10e0043a1bcbc2616a90e0da685c04d86de7b9c69b659c8cc57ee3c,University of Malta,MT001,Msida,MLT,MSD 2080,1,CT 3049/2010.,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,2,3,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,960147.7,EUR,##empty,##empty,960147.7,1,EU_body_bf4833e2069577f53ff7eceaf332a62a5e385ebde044735582f3248bf764ff46,ICT Ltd and FGL Broadcast & Professional Ltd c/o ICT Ltd,##empty,Mriehel,MLT,##empty
0819c15e-36ca-4921-8598-fcecb2bf4542,MLT,##empty,ABOVE_THE_THRESHOLD,SERVICES,OPEN,##empty,71600000,"71600000,48440000,48460000,71314300,72212440,72212441",MT001,2010,EN,##empty,##empty,##empty,2010/11/02,2010/03/02,##empty,##empty,##empty,##empty,24,720,yes,no,no,##empty,##empty,##empty,no,no,yes,##empty,650000,EUR,##empty,##empty,650000,558000,EUR,##empty,##empty,558000,##empty,##empty,##empty,##empty,##empty,3,##empty,##empty,1,2,2010-01-01,2010-01-01,2010-01-01,2010-01-01,##empty,100,100,100,100,##empty,100,##empty,##empty,0,100,0,100,64.2857,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,100,100,0,100,100,100,1,NATIONAL_AUTHORITY,OTHER,EU_body_8ad8c880a75d8abe56c3d2026eb3ee6841ae4d051e4f2f0f4eb3333d3868e65b,Planning & Priorities Coordination Division (PPCD) – Managing Authority of Malta,##empty,Valletta,MLT,VLT 1210,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,2,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,558000,EUR,##empty,##empty,558000,1,EU_body_a3bbce82a023ca679bb7846b846dcfb1ddd0a7d50f78cde4f4e9e6daa4a0ae0a,London Economics,UKI31,London,UK,WC2H9BP
5f0689a6-1afa-48eb-a74b-cbd272993f33,MLT,##empty,BELOW_THE_THRESHOLD,WORKS,OPEN,##empty,45200000,45200000,MT,2010,##empty,##empty,##empty,##empty,##empty,2010/09/09,##empty,##empty,##empty,##empty,3,90,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,450000,EUR,##empty,##empty,450000,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,1,2010-01-01,2010-01-01,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,100,0,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,0,0,100,0,##empty,100,##empty,1,PUBLIC_BODY,"OTHER,GENERAL_PUBLIC_SERVICES",EU_body_14c876119c013ae58db2906834ef35ddf3b216051751dd1b982c996c975ecd0f,Malta Information Technology Agency (MITA),##empty,Blata l-Bajda,MLT,HMR 9010,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
89c0ac4f-05bc-40ef-8515-52b887db5e08,MLT,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,32322000,32322000,MT001,2010,EN,##empty,##empty,##empty,##empty,2010/03/18,##empty,##empty,##empty,##empty,3,90,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,1866296,EUR,##empty,##empty,1866296,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2010-01-01,2010-01-01,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,100,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,##empty,100,0,##empty,100,##empty,1,NATIONAL_AUTHORITY,"EDUCATION,GENERAL_PUBLIC_SERVICES",EU_body_41aa4964e680d7975c65ac56bc8e27853dd7de72cc5309eaecd5888a28f6c390,"Malta College of Arts, Science and Technology",##empty,Paola,MLT,PLA 9032,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
bbe6953c-4bdb-4006-ba53-89a2263aa223,MLT,##empty,ABOVE_THE_THRESHOLD,SERVICES,OPEN,##empty,51500000,51500000,MT,2010,EN,##empty,##empty,##empty,##empty,2010/11/10,##empty,##empty,##empty,##empty,60,1800,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,550000,EUR,##empty,##empty,550000,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,1,2010-01-01,2010-01-01,##empty,##empty,##empty,##empty,100,50,100,##empty,##empty,##empty,##empty,0,100,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,0,100,0,##empty,100,##empty,1,PUBLIC_BODY,"OTHER,GENERAL_PUBLIC_SERVICES",EU_body_14c876119c013ae58db2906834ef35ddf3b216051751dd1b982c996c975ecd0f,Malta Information Technology Agency (MITA),##empty,Blata l-Bajda,MLT,HMR 9010,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
244b9400-5f90-4aed-823b-1b1e78eacfd6,MLT,##empty,ABOVE_THE_THRESHOLD,WORKS,OPEN,##empty,45213341,"45213341,45233140,45244000,45112100",MT001,2010,EN,##empty,##empty,##empty,##empty,2010/07/01,##empty,##empty,##empty,##empty,20,600,yes,no,no,##empty,##empty,##empty,no,no,yes,##empty,6130000,EUR,##empty,##empty,6130000,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2010-01-01,2010-01-01,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,100,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,##empty,100,0,##empty,100,##empty,1,NATIONAL_AUTHORITY,"GENERAL_PUBLIC_SERVICES,OTHER",EU_body_29dcb09f770b9f20e2a46870ccb1d4cdd8b82d9e62e393ba19539679e16a588a,Authority for Transport in Malta,##empty,Marsa,MLT,MRS 1917,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
96f79b3e-8131-47d0-a749-71a22ffd531f,MLT,##empty,BELOW_THE_THRESHOLD,SERVICES,OPEN,##empty,90000000,"90000000,90500000",MT,2010,EN,##empty,##empty,##empty,##empty,2010/04/28,##empty,##empty,##empty,##empty,48,1440,no,no,no,##empty,##empty,##empty,no,no,no,##empty,268625,EUR,##empty,##empty,268625,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,1,2010-01-01,2010-01-01,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,0,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,0,100,0,##empty,100,##empty,1,OTHER,GENERAL_PUBLIC_SERVICES,EU_body_b5deca8b217cb045de78595641a7b154c56d889902227af65f6171c9bf995359,Marsa Local Council,MT001,Marsa,MLT,MRS 1817,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
c1753aa6-ec98-454b-b2b2-ae890afec973,MLT,##empty,BELOW_THE_THRESHOLD,WORKS,OPEN,##empty,51111200,51111200,MT,2010,EN,##empty,##empty,##empty,##empty,2010/11/25,##empty,##empty,##empty,##empty,60,1800,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,500000,EUR,##empty,##empty,500000,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,1,2010-01-01,2010-01-01,##empty,##empty,##empty,##empty,100,50,100,##empty,##empty,##empty,##empty,0,100,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,0,100,0,##empty,100,##empty,1,PUBLIC_BODY,"OTHER,GENERAL_PUBLIC_SERVICES",EU_body_14c876119c013ae58db2906834ef35ddf3b216051751dd1b982c996c975ecd0f,Malta Information Technology Agency (MITA),##empty,Blata l-Bajda,MLT,HMR 9010,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
