tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
97;b2af35f4-fef8-4cae-a4f4-4c4013295b30;MT;Tender for the Supply and Delivery of Fire Appliances to the Civil Protection Department — MHAS.;;SUPPLIES;OPEN;pt_open;34144213;34144213;;2015;EN;;;;;2016/01/21;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;89;;;;;1;;;1;1;2015-12-01;2015-12-01;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;c5f57766-2f1a-448c-965c-b5d1f25f9fa1;MT;Supply of U-PVC Pipes, Fittings and Ancillaries - Water Services Corporation.;;SUPPLIES;OPEN;pt_open;44164310;44164310;;2015;EN;;;;;2015/06/23;;;;;;70;yes;no;no;;;;no;no;no;yes;;;;;;;;;;;322;23;47;48;;1;;;4;1;2015-05-16;2015-05-16;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;U-PVC Pipes and Fittings;;ANNOUNCED;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
98;c5f57766-2f1a-448c-965c-b5d1f25f9fa1;MT;Supply of U-PVC Pipes, Fittings and Ancillaries - Water Services Corporation.;;SUPPLIES;OPEN;pt_open;44164310;44164310;;2015;EN;;;;;2015/06/23;;;;;;70;yes;no;no;;;;no;no;no;yes;;;;;;;;;;;322;23;47;48;;1;;;4;1;2015-05-16;2015-05-16;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;2;Fixing Bracket Support for U-PVC Pipes;;ANNOUNCED;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
98;c5f57766-2f1a-448c-965c-b5d1f25f9fa1;MT;Supply of U-PVC Pipes, Fittings and Ancillaries - Water Services Corporation.;;SUPPLIES;OPEN;pt_open;44164310;44164310;;2015;EN;;;;;2015/06/23;;;;;;70;yes;no;no;;;;no;no;no;yes;;;;;;;;;;;322;23;47;48;;1;;;4;1;2015-05-16;2015-05-16;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;3;Saddles for U-PVC Pipes;;ANNOUNCED;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
98;c5f57766-2f1a-448c-965c-b5d1f25f9fa1;MT;Supply of U-PVC Pipes, Fittings and Ancillaries - Water Services Corporation.;;SUPPLIES;OPEN;pt_open;44164310;44164310;;2015;EN;;;;;2015/06/23;;;;;;70;yes;no;no;;;;no;no;no;yes;;;;;;;;;;;322;23;47;48;;1;;;4;1;2015-05-16;2015-05-16;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;4;Solvent Cement Jointing Glue for U-PVC Pipes and Fittings;;ANNOUNCED;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
99;5a458c05-0393-4178-8ac9-78da1ec46359;MT;Tender for the Supply, Delivery and Installation of Furniture for the New Block at Gozo Sixth Form School, Victoria (Rabat), Gozo.;;SUPPLIES;OPEN;pt_open;39160000;39160000,39180000,39110000,39173000,30195910,30192170,39700000;;2015;EN;;;;;2015/04/16;;;;;;;yes;no;no;;;;yes;no;no;no;;;;;;;;;;;130;;;23;;1;;1;1;1;2015-03-11;2015-03-11;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;6f6f3f05-df37-43c9-847b-399732233168;MT;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;OTHER;EU_body_38b715d4a2dd5bf90f66f4df95c6da92e31a9661091a2ef6965b1ae1058d8cf5;Department of Contracts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;aebf6eeb-db1b-4431-b718-0ad5f64625ea;MT;Leasing of 35 Low Emission New Motor Vehicles and 1 Low Emission New Self-Drive Van for Transport Malta, Marsa.;;SUPPLIES;OPEN;pt_open;34136000;34136000,34100000;;2015;EN;;;;;2016/01/07;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;111;;;;;1;;;1;1;2015-11-19;2015-11-19;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;7e57961e-1577-4376-896f-e4f42241932d;MT;Restoration Works to the Facade of the Grand Masters Palace on Archbishop Street, Valletta in an environmentally friendly manner.;BELOW_THE_THRESHOLD;WORKS;OPEN;pt_open;45454100;45454100;;2015;;;;;;;;;;;;;yes;no;no;;;;no;no;no;;;;;;;297819.18;EUR;;;297819.18;154;;;;;1;;;1;1;;;2015-07-10;2015-07-10;http://ted.europa.eu/udl?uri=TED:NOTICE:240113-2015:TEXT:EN:HTML;100;0;100;100;100;100;;;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_b81de51580b55dc273b3fb2400e3ac012003269c6f18321d574f1a8a5c2ee993;Grand Harbour Regeneration Corporation plc;MT;FLORIANA;MT;FRN1700;1;;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;297819.19;EUR;;;297819.19;1;EU_body_8b9ee9f68acb927872bd2d2936184d2dc6908a702c7ccbbeeca09f4f0b99292e;MT.R Contracting Ltd;MT001;Ta Xbiex [Ta' Xbiex];MT;XBX 1150
103;10e1cdd8-b74b-465e-8dc5-ad5c9e141a46;MT;Provision of Training Services and Work Placement in Sales and Social Media.;;SERVICES;OPEN;pt_open;80533100;80533100;;2015;;;;;;;;;;;;;yes;no;no;;;;no;no;yes;;;;;;;130104;EUR;;;130104;76;;;;;1;;;1;1;;;2015-10-03;2015-10-03;http://ted.europa.eu/udl?uri=TED:NOTICE:348544-2015:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;130104;EUR;;;130104;1;EU_body_2b97d2dda018bb8ee9ceb089662828ec290f3158b8b14910ff1d774a633e4c78;GT-TCTC-Business Leaders Malta-Konnekt;MT001;Msida;MT;MSD 1751
104;1e2dcab7-a029-482d-8db9-caa1757fed6f;MT;Period Contract for the Provision of Photographic Services of EU Funded Projects and Events.;;SERVICES;OPEN;pt_open;79961300;79961300;;2015;EN;;;;;2015/11/10;;;;;36;1080;yes;no;no;;;;no;no;no;no;;;;;;;;;;;92;;;;;1;;;1;1;2015-10-16;2015-10-16;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_9ee575305d8b6467cadf1939a882e35edbb18da70a7a7364137eb52119daa78a;Ministry for European Affairs and Implementation of the Electoral Manifesto (MEAIM);;Santa Venera;MT;SVR 1411;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;52e6998c-7fc3-4a4e-a6b6-e04dc505da68;MT;Tender for the supply of 6 pass-through dual chamber asynchronous automated endoscope reprocessors to Mater Dei Hospital.;;SUPPLIES;OPEN;pt_open;33191110;33191110;;2015;;;;;;2015/10/29;;;;;;;yes;no;no;;;;no;no;no;no;;;;;;716345.45;EUR;;;716345.45;121;;;;;1;;;1;2;2015-09-23;2015-09-23;2016-01-26;2016-01-26;http://ted.europa.eu/udl?uri=TED:NOTICE:025610-2016:TEXT:EN:HTML;100;100;50;100;;100;;;0;0;0;;83.3333;;;;;;;100;;;100;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;716434.44;EUR;;;716434.44;1;EU_body_67df6fbe87761d4d76390df81c652e0795dbcbf138dba8938d204b8fd67b6473;Pharma-Cos Limited;MT;Valletta (Il-Belt Valletta Ċittà Umilissima);MT;VLT 1112
106;bbbce365-667d-44f1-96de-d8fbd4b04d17;MT;Supply, Delivery, Installation and Commissioning of Various Equipment including Energy-Efficient ones for the ESF 3.102 Project to the Malta College of Arts, Science and Technology.;;SUPPLIES;OPEN;pt_open;39162000;39162000,03100000,30200000,42630000,48000000,38651000;;2015;;;;;;2015/06/25;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;415907.19;EUR;;;415907.19;181;;;;;1;;;30;2;2015-05-20;2015-05-20;2015-11-07;2015-11-07;http://ted.europa.eu/udl?uri=TED:NOTICE:393849-2015:TEXT:EN:HTML;43.75;100;50;100;100;100;;;0;0;0;;63.4146;;;;;;;100;;;53.3333;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Lot 2 — Supply, Delivery and Commissioning of Science Related Equipment for the Institute of Agribusiness;;AWARDED;;;;;;;;;2;2;;;2;;;;;1;yes;no;;44790;EUR;;;44790;1;EU_body_dffb16696e8fcb25a23b412ebec3c3348088452a3f0852699df5db477da1517a;Levo Laboratory Services Ltd;MT;MRIEHEL;MT;BKR 12
106;bbbce365-667d-44f1-96de-d8fbd4b04d17;MT;Supply, Delivery, Installation and Commissioning of Various Equipment including Energy-Efficient ones for the ESF 3.102 Project to the Malta College of Arts, Science and Technology.;;SUPPLIES;OPEN;pt_open;39162000;39162000,03100000,30200000,42630000,48000000,38651000;;2015;;;;;;2015/06/25;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;415907.19;EUR;;;415907.19;181;;;;;1;;;30;2;2015-05-20;2015-05-20;2015-11-07;2015-11-07;http://ted.europa.eu/udl?uri=TED:NOTICE:393849-2015:TEXT:EN:HTML;43.75;100;50;100;100;100;;;0;0;0;;63.4146;;;;;;;100;;;53.3333;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;2;Lot 1 — Supply, Delivery and Commissioning of Science Related Equipment for the Institute of Applied Science;;AWARDED;;;;;;;;;1;1;;;1;;;;;1;yes;no;;32807;EUR;;;32807;1;EU_body_dffb16696e8fcb25a23b412ebec3c3348088452a3f0852699df5db477da1517a;Levo Laboratory Services Ltd;MT;MRIEHEL;MT;BKR 12
106;bbbce365-667d-44f1-96de-d8fbd4b04d17;MT;Supply, Delivery, Installation and Commissioning of Various Equipment including Energy-Efficient ones for the ESF 3.102 Project to the Malta College of Arts, Science and Technology.;;SUPPLIES;OPEN;pt_open;39162000;39162000,03100000,30200000,42630000,48000000,38651000;;2015;;;;;;2015/06/25;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;415907.19;EUR;;;415907.19;181;;;;;1;;;30;2;2015-05-20;2015-05-20;2015-11-07;2015-11-07;http://ted.europa.eu/udl?uri=TED:NOTICE:393849-2015:TEXT:EN:HTML;43.75;100;50;100;100;100;;;0;0;0;;63.4146;;;;;;;100;;;53.3333;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;3;Lot 14 — Supply and Delivery of Care Related Equipment for the Institute of Community Services;;AWARDED;;;;;;;;;14;2;;;2;;;;;1;yes;no;;4162.83;EUR;;;4162.83;1;EU_body_de46053a5b63b25274040f7ff7e233288cd4edcd008274e22d57db3d829eb018;Technoline Ltd;MT;GZIRA [Il-Gżira];MT;GZR 1703
106;bbbce365-667d-44f1-96de-d8fbd4b04d17;MT;Supply, Delivery, Installation and Commissioning of Various Equipment including Energy-Efficient ones for the ESF 3.102 Project to the Malta College of Arts, Science and Technology.;;SUPPLIES;OPEN;pt_open;39162000;39162000,03100000,30200000,42630000,48000000,38651000;;2015;;;;;;2015/06/25;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;415907.19;EUR;;;415907.19;181;;;;;1;;;30;2;2015-05-20;2015-05-20;2015-11-07;2015-11-07;http://ted.europa.eu/udl?uri=TED:NOTICE:393849-2015:TEXT:EN:HTML;43.75;100;50;100;100;100;;;0;0;0;;63.4146;;;;;;;100;;;53.3333;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;4;Lot 12 — Supply and Delivery of Sports Related Equipment for the Institute of Community Services;;AWARDED;;;;;;;;;12;1;;;1;;;;;1;yes;no;;2508.87;EUR;;;2508.87;1;EU_body_de46053a5b63b25274040f7ff7e233288cd4edcd008274e22d57db3d829eb018;Technoline Ltd;MT;GZIRA [Il-Gżira];MT;GZR 1703
106;bbbce365-667d-44f1-96de-d8fbd4b04d17;MT;Supply, Delivery, Installation and Commissioning of Various Equipment including Energy-Efficient ones for the ESF 3.102 Project to the Malta College of Arts, Science and Technology.;;SUPPLIES;OPEN;pt_open;39162000;39162000,03100000,30200000,42630000,48000000,38651000;;2015;;;;;;2015/06/25;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;415907.19;EUR;;;415907.19;181;;;;;1;;;30;2;2015-05-20;2015-05-20;2015-11-07;2015-11-07;http://ted.europa.eu/udl?uri=TED:NOTICE:393849-2015:TEXT:EN:HTML;43.75;100;50;100;100;100;;;0;0;0;;63.4146;;;;;;;100;;;53.3333;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;5;Lot 6 — Supply, Delivery and Commissioning of Software Development and Networking Technologies Teaching Equipment for the Institute of Information and Communication Technology;;AWARDED;;;;;;;;;6;2;;;2;;;;;1;yes;no;;33800.8;EUR;;;33800.8;1;EU_body_dffb16696e8fcb25a23b412ebec3c3348088452a3f0852699df5db477da1517a;Levo Laboratory Services Ltd;MT;MRIEHEL;MT;BKR 12
106;bbbce365-667d-44f1-96de-d8fbd4b04d17;MT;Supply, Delivery, Installation and Commissioning of Various Equipment including Energy-Efficient ones for the ESF 3.102 Project to the Malta College of Arts, Science and Technology.;;SUPPLIES;OPEN;pt_open;39162000;39162000,03100000,30200000,42630000,48000000,38651000;;2015;;;;;;2015/06/25;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;415907.19;EUR;;;415907.19;181;;;;;1;;;30;2;2015-05-20;2015-05-20;2015-11-07;2015-11-07;http://ted.europa.eu/udl?uri=TED:NOTICE:393849-2015:TEXT:EN:HTML;43.75;100;50;100;100;100;;;0;0;0;;63.4146;;;;;;;100;;;53.3333;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;6;Lot 5 — Supply and Delivery of Educational Resources for the Institute of Agribusiness;;AWARDED;;;;;;;;;5;3;;;3;;;;;1;yes;no;;907.5;EUR;;;907.5;1;EU_body_dffb16696e8fcb25a23b412ebec3c3348088452a3f0852699df5db477da1517a;Levo Laboratory Services Ltd;MT;MRIEHEL;MT;BKR 12
