tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
59;02798cc3-1f80-4d23-9a30-01c042fc452b;MT;Framework agreement for the supply of xerographic paper.;;SUPPLIES;OPEN;pt_open;30197644;30197644;;2011;EN;;;;;2011/04/28;;;;;24;720;no;no;no;;;;no;no;no;no;;;;;;180245;EUR;;;180245;36;;;;;1;;;1;2;2011-03-03;2011-03-03;2011-10-21;2011-10-21;http://ted.europa.eu/udl?uri=TED:NOTICE:329653-2011:TEXT:EN:HTML;0;100;100;100;100;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;CT 2018/2011.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;180245;EUR;;;180245;1;EU_body_db71c2e0c417f8a511a43ef28571ad88de2b6e651789da7776d568c40e9388c0;Galaxy Ltd;;Siggiewi;MT;
60;a700f1b9-627f-477e-87d4-fe3e3533ded0;MT;Supply of standard performance surgical gowns.;;SUPPLIES;OPEN;pt_open;33199000;33199000;;2011;EN;;;;;2011/10/25;;;;;12;360;no;no;no;;;;no;no;no;no;;;;;;;;;;;86;;;183;;1;;;1;1;2011-09-02;2011-09-02;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,ENVIRONMENT,GENERAL_PUBLIC_SERVICES;EU_body_cf4a83107ccaf096d8ea853c37c4ceac8e5abeb14e2f45896b51499dc2c86a30;Ministry of Health, the Elderly and Community Care;MT001;Valletta;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;a9c4fbc1-e415-46db-a4ef-db842641cab0;MT;Works tender for Fort St Elmo: restoration and other works.;ABOVE_THE_THRESHOLD;WORKS;OPEN;pt_open;45454100;45454100,45212350,45262522,45100000;;2011;EN;;;;;2011/11/02;;;;;24;720;yes;no;no;;;;no;no;yes;no;5500000;EUR;;;5500000;3941091;EUR;;;3941091;538;99;52;341;;1;;;1;2;2011-09-13;2011-09-13;2012-01-27;2012-01-27;http://ted.europa.eu/udl?uri=TED:NOTICE:027897-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;75;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_bc033628942d2faa7eefd3855b32ffc52a20f531f982463719758b4965c7affe;The Grand Harbour Regeneration Corporation plc;;Marsa;MT;MRS1917;1;;;AWARDED;;;;;;;;;;7;;;0;;;;;1;yes;no;;3941091;EUR;;;3941091;1;EU_body_865c5eb67ec16f13d630718ca3fa33b2e9a4db108760797e7eaa3f997ad15e2e;Forte Joint Venture;;Valletta;MT;
62;bab679aa-74a7-417d-a723-03d6219f5082;MT;Contract for the design, preparation, management, implementation and evaluation of training programmes in the area of human resources & general management.;BELOW_THE_THRESHOLD;SERVICES;OPEN;pt_open;79633000;79633000,79632000;;2011;EN;;;;;2011/11/08;;;;;21;630;yes;no;no;;;;no;no;yes;yes;;;;;;78074;EUR;;;78074;1057;23;23;23;;1;;;1;2;2011-09-21;2011-09-21;2012-02-24;2012-02-24;http://ted.europa.eu/udl?uri=TED:NOTICE:061003-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER,EDUCATION;EU_body_a1254366b6b9089617e38a7e1bedbf81bd079276e62831dadef9700146922ee5;Training & Development, Centre for Development, Research & Training, Office of the Prime Minister;;Floriana;MT;FRN 1610;1;CT 3081/2011.;;AWARDED;;;;;;;;;;6;;;;;;;;1;yes;no;;78074;EUR;;;78074;1;EU_body_e498f8bbf1b48be1c803a35659d1aa927335f8d515303521c09d9c62a1b66dd8;MISCO Consulting and Outlook Coop JV;MT001;Mriehel;MT;BKR 3000
63;b276e0c8-ee91-4e77-8bc9-8065f0d61521;MT;Provision of Public Relations in France.;BELOW_THE_THRESHOLD;SERVICES;OPEN;pt_open;79416000;79416000;;2011;EN;;;;;2011/04/26;;;;;36;1080;no;no;no;;;;no;no;no;no;;;;;;111864;EUR;;;111864;40;23;23;23;;1;;;1;2;2011-03-03;2011-03-03;2011-10-28;2011-10-28;http://ted.europa.eu/udl?uri=TED:NOTICE:338326-2011:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_677edbc320d5b32241c19b969f6f119ebdd211f7297e9b77bf90872a9f56bf70;Malta Tourism Authority;MT001;Valletta;MT;FRN 1600;1;CT 2003/2011.;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;111864;EUR;;;111864;1;EU_body_6ef0aaa7f5f4061c56e382ad4d53fecdceaf641dce1f50cec63e64495eda4681;MCA Communication;FR101;Paris;FR;75008
64;b840fb22-11b0-4e65-9932-f0233a27c414;MT;Tender for the provision of health insurance schemes.;;SERVICES;OPEN;pt_open;66000000;66000000;;2011;EN;;;;;2011/03/22;;;;;36;1080;no;no;no;;;;no;no;yes;no;;;;;;;;;;;95;191;59;323;;1;;;1;1;2011-01-25;2011-01-25;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;ENVIRONMENT,OTHER,GENERAL_PUBLIC_SERVICES;EU_body_ac6f015184927a4de094a64525bc3dd0163dc37474ed690a2fec4e9685ccf91a;Malta Environment and Planning Authority;MT001;Floriana;MT;FRN 1230;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;f1f93c5e-bd1f-480a-942e-da8fea7cf4b1;MT;Contract for the design, preparation, management, implementation and evaluation of training programmes in the area of Financial Management & Budgeting.;;SERVICES;OPEN;pt_open;79633000;79633000,79632000;;2011;EN;;;;;2011/11/08;;;;;21;630;yes;no;no;;;;no;no;yes;yes;;;;;;;;;;;1003;23;23;23;;1;;;1;1;2011-09-23;2011-09-23;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER,EDUCATION;EU_body_a1254366b6b9089617e38a7e1bedbf81bd079276e62831dadef9700146922ee5;Training & Development, Centre for Development, Research & Training, Office of the Prime Minister;;Floriana;MT;FRN 1610;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;52f99991-41be-4a28-8ef5-97cbaa5b366f;MT;Tender to participate as contractors for the installation of SMART meters on behalf of Enemalta Corporation.;;WORKS;OPEN;OPEN;45315300;45315300,38551000;;2011;EN;;;;;2011/11/01;;;;;4;120;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;726;29;29;30;;1;;;4;1;2011-09-08;2011-09-08;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;ANNOUNCED;;;;;;;;;1;;;;;;;;160;;;;;;;;;;;;;;;;
66;52f99991-41be-4a28-8ef5-97cbaa5b366f;MT;Tender to participate as contractors for the installation of SMART meters on behalf of Enemalta Corporation.;;WORKS;OPEN;OPEN;45315300;45315300,38551000;;2011;EN;;;;;2011/11/01;;;;;4;120;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;726;29;29;30;;1;;;4;1;2011-09-08;2011-09-08;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;2;;;ANNOUNCED;;;;;;;;;2;;;;;;;;160;;;;;;;;;;;;;;;;
66;52f99991-41be-4a28-8ef5-97cbaa5b366f;MT;Tender to participate as contractors for the installation of SMART meters on behalf of Enemalta Corporation.;;WORKS;OPEN;OPEN;45315300;45315300,38551000;;2011;EN;;;;;2011/11/01;;;;;4;120;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;726;29;29;30;;1;;;4;1;2011-09-08;2011-09-08;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;3;;;ANNOUNCED;;;;;;;;;3;;;;;;;;160;;;;;;;;;;;;;;;;
66;52f99991-41be-4a28-8ef5-97cbaa5b366f;MT;Tender to participate as contractors for the installation of SMART meters on behalf of Enemalta Corporation.;;WORKS;OPEN;OPEN;45315300;45315300,38551000;;2011;EN;;;;;2011/11/01;;;;;4;120;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;726;29;29;30;;1;;;4;1;2011-09-08;2011-09-08;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;4;;;ANNOUNCED;;;;;;;;;4;;;;;;;;160;;;;;;;;;;;;;;;;
67;9307a122-b85d-40ad-9abc-f97bfec8ba3e;MT;Supply of Reagents, Consumables, Accessories and Maintenance for BD FACS Canto II Flowcytometer.;;SUPPLIES;OPEN;pt_open;33696500;33696500;;2011;EN;;;;;2011/04/21;;;;;36;1080;no;no;no;;;;no;no;no;no;;;;;;;;;;;200;;;;;1;;;1;1;2011-02-26;2011-02-26;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;f01fc67b-684c-41e9-b42e-9144e4b72ec8;MT;Provision of Project Management Services.;;SERVICES;OPEN;pt_open;80511000;80511000;;2011;EN;;;;;2012/01/23;;;;;30;900;yes;no;no;;;;no;no;no;no;;;;;;;;;;;166;402;75;1128;;1;;;1;1;2011-12-07;2011-12-07;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;OTHER;EDUCATION;EU_body_f1c9d8c7115754a1d3cee5057b890553f3982870b0b70fb37571ad6e9602d128;Secretariat for Catholic Education;MT001;Floriana;MT;FRN 1472;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;d93267a6-d141-493a-bab1-ab4ff656cb24;MT;Supply of etanercept 25mg prefilled syringes.;;SUPPLIES;OPEN;pt_open;33632000;33632000;;2011;EN,MT;;;;;2011/04/19;;;;;12;360;no;no;no;;;;no;no;yes;no;;;;;;;;;;;38;;;;;;;;1;1;2011-02-19;2011-02-19;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;0;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;24a78167-b3ff-41fd-ac40-a6feaf074113;MT;Tender for ICT Passive & Active LAN Components and Telephony System (Data Network).;BELOW_THE_THRESHOLD;WORKS;OPEN;pt_open;32000000;32000000;;2011;EN;;;;;2012/03/05;;2012/04/27;2012/09/10;;;136;no;no;no;;;;no;no;yes;no;;;;;;445519.77;EUR;;;445519.77;385;;216;530;;1;;;1;5;2012-02-09;2012-02-09;2012-06-26;2012-06-26;http://ted.europa.eu/udl?uri=TED:NOTICE:198117-2012:TEXT:EN:HTML;100;100;50;100;100;;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_bc033628942d2faa7eefd3855b32ffc52a20f531f982463719758b4965c7affe;The Grand Harbour Regeneration Corporation plc;;Marsa;MT;MRS1917;1;;;AWARDED;;;;500000;EUR;;;500000;;2;;;2;;;;;1;yes;no;;445519.77;EUR;;;445519.77;1;EU_body_032e9e049a87c40cf6ebd83cf2b85e3db23035c92747b716aad222468f19658d;BIB Joint Venture;;;;
71;635103d8-ca17-4ca5-85c5-dbfb530bf04f;MT;Simvastatin tablets/capsules.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33622400;33622400;;2011;EN;;;;;2011/07/26;;;;;12;360;no;no;no;;;;no;no;yes;yes;;;;;;259339.29;EUR;;;259339.29;503;;;;;1;;;2;2;2011-06-01;2011-06-01;2012-03-31;2012-03-31;http://ted.europa.eu/udl?uri=TED:NOTICE:103208-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;76.9231;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;CT 2103/2011 Item 1.;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;26125;EUR;;;26125;1;EU_body_237c0658ed13b5ca4ccf8cc95dd0a188511191275104e025bbab1ddb59c82fda;Cherubino Ltd;MT;GZIRA [Il-Gżira];MT;GZR 1637
71;635103d8-ca17-4ca5-85c5-dbfb530bf04f;MT;Simvastatin tablets/capsules.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33622400;33622400;;2011;EN;;;;;2011/07/26;;;;;12;360;no;no;no;;;;no;no;yes;yes;;;;;;259339.29;EUR;;;259339.29;503;;;;;1;;;2;2;2011-06-01;2011-06-01;2012-03-31;2012-03-31;http://ted.europa.eu/udl?uri=TED:NOTICE:103208-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;76.9231;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;2;CT 2103/2011 items 2-4.;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;233214.29;EUR;;;233214.29;1;EU_body_ef38f81300408e88905f7faf201d7be0108454f53def295c040e2ea2531e300f;Accord Healthcare Ltd;UKM;North Harrow;UK;HA1 4HF
72;6ad106ba-c601-4158-86b2-ccfb9eafb896;MT;Provision of school transport services for students in Gozo for the scholastic years 2011/12 to 2015/16.;;SERVICES;OPEN;pt_open;60100000;60100000;;2011;EN;;;;;2011/10/11;;;;;;;no;no;no;;;;no;no;yes;no;;;;;;;;;;;106;23;23;23;;1;;;1;2;2011-08-31;2011-08-31;2012-02-24;2012-02-24;http://ted.europa.eu/udl?uri=TED:NOTICE:060988-2012:TEXT:EN:HTML;100;100;50;100;100;100;;;0;100;0;100;75;;;;;;;100;;;0;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,HEALTH,OTHER;EU_body_cd4199bfa134c7302f4b4ce07b6553976029000eec240b9ea149b693f98de335;Department of Customer Services/Ministry for Gozo;MT002;Victoria;MT;VCT 1335;1;CT 2148/2011.;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;;;;;;1;EU_body_c7a895dad5f450d7edf20568460fd584a508c608549748d43a2028d68d660c18;Koperattiva tal-Coaches Ghawdex Ltd;;Victoria;MT;
73;fd8b1bc1-ac7c-48ae-97b4-d49ca3991500;MT;Blood cartridges for Innova kidney machine.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33181520;33181520;;2011;EN;;;;;2011/05/12;;;;;36;1080;no;no;no;;;;no;no;yes;no;;;;;;518880;EUR;;;518880;52;;;;;1;;;1;2;2011-03-17;2011-03-17;2011-12-20;2011-12-20;http://ted.europa.eu/udl?uri=TED:NOTICE:395076-2011:TEXT:EN:HTML;0;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;CT 2038/2011.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;518880;EUR;;;518880;1;EU_body_f41f3439beed9b5755a197a62938a858e2e8287107a1040a599603d8a6faa959;Assoicated Equipment Ltd;;San Gwann;MT;
74;45b35a46-3cc3-4d1a-89b4-5c0a9eae8088;MT;Supply and delivery of ductile iron fittings (period contract).;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;44167300;44167300;;2011;EN;;;;;2011/03/15;;;;;18;540;no;no;no;;;;no;no;yes;no;;;;;;181197;EUR;;;181197;123;22;15;187;;1;;;1;2;2011-01-20;2011-01-20;2011-07-14;2011-07-14;http://ted.europa.eu/udl?uri=TED:NOTICE:221121-2011:TEXT:EN:HTML;;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;1;WSC LA.;;AWARDED;;;;254237;EUR;;;254237;;;;;;;;;;1;yes;no;;181197;EUR;;;181197;1;EU_body_058179ad02af85d2578eaa0bf9d84265b458dc8f88c2c3f692f5656b1b1dd0b9;Electrosteel Castings LTD;;Kolkata;IN;700 017
75;b3673533-b21f-4ed4-8ec8-1f2b34da323a;MT;Terminal One West Quay development.;ABOVE_THE_THRESHOLD;WORKS;OPEN;OPEN;45200000;45200000;;2011;EN,N/A.;;;;;2011/05/03;;;;;12;360;yes;no;no;;;;no;no;yes;no;18000000;EUR;;;18000000;;;;;;293;4;116;250;;2;;;1;1;2011-03-11;2011-03-11;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;100;100;0;;100;;1;UTILITIES;PORT;EU_body_4bf51eb763a82fecd810aa95a194eaf8b0d0365c2c6e6887b8d7834487089770;Malta Freeport Terminals;MT001;Kalafrana;MT;BBG 3011;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;3c7517d7-5319-4eff-b64b-97f566192394;MT;Supply of high performance surgical gowns.;;SUPPLIES;OPEN;pt_open;33199000;33199000;;2011;EN;;;;;2011/10/25;;;;;12;360;no;no;no;;;;no;no;no;no;;;;;;;;;;;82;;;183;;1;;;1;2;2011-09-01;2011-09-01;2013-04-24;2013-04-24;http://ted.europa.eu/udl?uri=TED:NOTICE:134148-2013:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;83.3333;;;;;;;100;;;0;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_cd4869364a3ef92fe5bed6d9480961be60dc40e4869cc028a9687c46ac7d0a1f;Ministry of Health, the Elderly and Community Care;;Valletta;MT;VLT 2000;1;;;AWARDED;;;;;;;;;;12;;;;;;;;1;yes;no;;;;;;;1;EU_body_ccb84884c54142dacd162db186d6412525c343160eda88d9405b8b1d57dd9728;JBC Clothing Mfg & Imp;MT001;Swieqi;MT;SWQ 3122
77;d6b1325e-7716-46b4-bdfc-55f551da52df;MT;Ipratropium bromide inhaler.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33673000;33673000;;2011;EN;;;;;2011/05/05;;;;;12;360;no;no;no;;;;no;no;yes;no;;;;;;135600;EUR;;;135600;487;;;;;1;;;1;2;2011-03-11;2011-03-11;2011-11-23;2011-11-23;http://ted.europa.eu/udl?uri=TED:NOTICE:364441-2011:TEXT:EN:HTML;0;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;CT 2032/2011.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;135600;EUR;;;135600;1;EU_body_ba4fa9140f56952b66303d3e77dd9365a72d35256b0af4e8dfde7aa8ba60d127;Vivian Corporation Ltd.;MT001;Msida;MT;MSD 1824
78;baf45b06-425e-48ad-9c13-59b3af976ad9;MT;Tender for the supply, delivery, installation, commissioning and calibration of two (2) HF radars, including training of local personnel, to form part of an HF Radar Network for monitoring sea surface currents, in real time in the Malta Channel.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;38115100;38115100,45223400;;2011;EN;;;;;2012/01/31;;;;;;112;yes;no;no;;;;no;no;yes;no;;;;;;371564;EUR;;;371564;365;23;23;23;;1;;;1;2;2011-12-06;2011-12-06;2012-04-06;2012-04-06;http://ted.europa.eu/udl?uri=TED:NOTICE:110795-2012:TEXT:EN:HTML;0;100;100;100;50;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES;EU_body_879bfc6f5b36ff73cae47ba5ae278a3b7bd94441df2eae397d595fdf95ce7292;University of Malta;MT001;Msida;MT;MSD 2080;1;CT 220/2011 (CT 3076/2011).;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;371564;EUR;;;371564;1;EU_body_eccd7d3aa1b49d957cbdb33ae474f0cdb68c4c3a211a346798347ef7f66d4043;Qualitas Remos S.L;ES300;Madrid;ES;28043
