tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
1;486638ee-6921-4d40-832c-a374d016b11f;MT;Service Tender for the Engagement of an Archive Conservation Consultant.;;SERVICES;OPEN;pt_open;92510000;92510000;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;167700;EUR;;;167700;72;;;;;1;;;1;1;;;2017-10-06;2017-10-06;http://ted.europa.eu/udl?uri=TED:NOTICE:394203-2017:TEXT:EN:HTML;0;0;100;100;100;100;;0;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_62713b7271360aa1022698b4b0051cda592129e54a6a2675660407fef7c5a4ed;Ministry for Justice Culture and Local Government MPU;MT;Valletta;MT;VLT;1;Contract;;AWARDED;;;yes;;;;;;;1;;;;;;;72;1;yes;no;no;167700;EUR;;;167700;1;EU_body_4e4abf23ed53eb93289e1302f207c432d58648de685656d3edab88b18dd32b49;Theresa Zammit Lupi;;Rabat;MT;RBT1393
2;ba0cd2e8-734f-4d80-a4b0-af8d4d3fab34;MT;Call for Quotes for the Supply of Portable Recording Child and Adult Stadiometer.;;SUPPLIES;OPEN;pt_open;33100000;33100000;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;;;;;;89;;;;;1;;;1;1;;;2017-11-10;2017-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:448789-2017:TEXT:EN:HTML;;0;100;100;100;;;0;0;100;0;;;;;;;;;;;;0;;;0;;;;;100;;;1;NATIONAL_AUTHORITY;OTHER,HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_948301d1004301e8cd43803105e8a5f375b92a147354e828abacf6a097a4edff;Central Procurement and Supplies Unit MFH;MT001;Guardamangia;MT;PTA 1010;1;;;CANCELLED;;2017/11/10;no;;;;;;;;;;;;;;89;;;;;;;;;;;;;;;;
3;42d3f2fa-75bc-4ac6-8546-e157b7424684;MT;Service Tender for the Engagement of an Archive Conservation Consultant.;;SERVICES;OPEN;pt_open;92510000;92510000;;2017;EN;;;;;2017/05/02;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;;;;;;72;;;;1;1;;;1;1;2017-04-01;2017-04-01;;;;;100;50;100;;;;0;0;100;0;100;;;;;;;;;;;0;;;;100;;100;50;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;72;;;;;;;;;;;;;;;;
4;19a49b1d-4df1-4e60-8ad6-f47bc5b6c475;MT;Call for Quotations for transport requirements by the Ministry for the Economy, Investment and Small Business during the EU Council Presidency 2017.;;SERVICES;OPEN;pt_open;34111100;34111100;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;no;yes;;;;;;18609;EUR;;;18609;1207;;;;;1;;;7;1;;;2017-09-16;2017-09-16;http://ted.europa.eu/udl?uri=TED:NOTICE:364987-2017:TEXT:EN:HTML;100;0;100;100;100;100;;0;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;1;Provision of tail lift van;;AWARDED;;;yes;;;;;;1;2;;;;;;;1207;1;yes;no;no;2655;EUR;;;2655;1;EU_body_a14b7d1021740e2276e8a0f4168bb6a344044eb7d03cc2ec1ad3b864640ec902;Unscheduled Bus Service;MT;Luqa;MT;LQA 1252
4;19a49b1d-4df1-4e60-8ad6-f47bc5b6c475;MT;Call for Quotations for transport requirements by the Ministry for the Economy, Investment and Small Business during the EU Council Presidency 2017.;;SERVICES;OPEN;pt_open;34111100;34111100;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;no;yes;;;;;;18609;EUR;;;18609;1207;;;;;1;;;7;1;;;2017-09-16;2017-09-16;http://ted.europa.eu/udl?uri=TED:NOTICE:364987-2017:TEXT:EN:HTML;100;0;100;100;100;100;;0;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;2;Provision of low emission executive coaches;;AWARDED;;;yes;;;;;;2;2;;;;;;;1207;1;yes;no;no;6195;EUR;;;6195;1;EU_body_a14b7d1021740e2276e8a0f4168bb6a344044eb7d03cc2ec1ad3b864640ec902;Unscheduled Bus Service;MT;Luqa;MT;LQA 1252
4;19a49b1d-4df1-4e60-8ad6-f47bc5b6c475;MT;Call for Quotations for transport requirements by the Ministry for the Economy, Investment and Small Business during the EU Council Presidency 2017.;;SERVICES;OPEN;pt_open;34111100;34111100;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;no;yes;;;;;;18609;EUR;;;18609;1207;;;;;1;;;7;1;;;2017-09-16;2017-09-16;http://ted.europa.eu/udl?uri=TED:NOTICE:364987-2017:TEXT:EN:HTML;100;0;100;100;100;100;;0;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;3;Provision of low emission executive coaches;;AWARDED;;;yes;;;;;;3;2;;;;;;;1207;1;yes;no;no;6195;EUR;;;6195;1;EU_body_a14b7d1021740e2276e8a0f4168bb6a344044eb7d03cc2ec1ad3b864640ec902;Unscheduled Bus Service;MT;Luqa;MT;LQA 1252
4;19a49b1d-4df1-4e60-8ad6-f47bc5b6c475;MT;Call for Quotations for transport requirements by the Ministry for the Economy, Investment and Small Business during the EU Council Presidency 2017.;;SERVICES;OPEN;pt_open;34111100;34111100;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;no;yes;;;;;;18609;EUR;;;18609;1207;;;;;1;;;7;1;;;2017-09-16;2017-09-16;http://ted.europa.eu/udl?uri=TED:NOTICE:364987-2017:TEXT:EN:HTML;100;0;100;100;100;100;;0;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;4;Provision of low emission executive minivan service;;AWARDED;;;yes;;;;;;4;2;;;;;;;1207;1;yes;no;no;2655;EUR;;;2655;1;EU_body_a14b7d1021740e2276e8a0f4168bb6a344044eb7d03cc2ec1ad3b864640ec902;Unscheduled Bus Service;MT;Luqa;MT;LQA 1252
4;19a49b1d-4df1-4e60-8ad6-f47bc5b6c475;MT;Call for Quotations for transport requirements by the Ministry for the Economy, Investment and Small Business during the EU Council Presidency 2017.;;SERVICES;OPEN;pt_open;34111100;34111100;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;no;yes;;;;;;18609;EUR;;;18609;1207;;;;;1;;;7;1;;;2017-09-16;2017-09-16;http://ted.europa.eu/udl?uri=TED:NOTICE:364987-2017:TEXT:EN:HTML;100;0;100;100;100;100;;0;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;5;Provision of low emission executive minivan service 10 seater;;AWARDED;;;yes;;;;;;5;3;;;;;;;1207;1;yes;no;no;1460.84;EUR;;;1460.84;1;EU_body_6ba0dd7c738f4725eb73584f505fd7a19f8dbe7a4399da1278b263f1ae329bcb;Meli Car Rentals Ltd;MT;Qormi [Ħal Qormi Ċittà Pinto];MT;
4;19a49b1d-4df1-4e60-8ad6-f47bc5b6c475;MT;Call for Quotations for transport requirements by the Ministry for the Economy, Investment and Small Business during the EU Council Presidency 2017.;;SERVICES;OPEN;pt_open;34111100;34111100;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;no;yes;;;;;;18609;EUR;;;18609;1207;;;;;1;;;7;1;;;2017-09-16;2017-09-16;http://ted.europa.eu/udl?uri=TED:NOTICE:364987-2017:TEXT:EN:HTML;100;0;100;100;100;100;;0;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;6;Provision of executive cars;;AWARDED;;;yes;;;;;;6;2;;;;;;;1207;1;yes;no;no;1230.74;EUR;;;1230.74;1;EU_body_6ba0dd7c738f4725eb73584f505fd7a19f8dbe7a4399da1278b263f1ae329bcb;Meli Car Rentals Ltd;MT;Qormi [Ħal Qormi Ċittà Pinto];MT;
4;19a49b1d-4df1-4e60-8ad6-f47bc5b6c475;MT;Call for Quotations for transport requirements by the Ministry for the Economy, Investment and Small Business during the EU Council Presidency 2017.;;SERVICES;OPEN;pt_open;34111100;34111100;;2017;;;;;;;;;;;;;;no;no;;no;no;;no;no;yes;;;;;;18609;EUR;;;18609;1207;;;;;1;;;7;1;;;2017-09-16;2017-09-16;http://ted.europa.eu/udl?uri=TED:NOTICE:364987-2017:TEXT:EN:HTML;100;0;100;100;100;100;;0;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;7;Provision of low emission executive minivan service minimum 14 passenger;;AWARDED;;;yes;;;;;;7;3;;;;;;;1207;1;yes;no;no;1567.04;EUR;;;1567.04;1;EU_body_6ba0dd7c738f4725eb73584f505fd7a19f8dbe7a4399da1278b263f1ae329bcb;Meli Car Rentals Ltd;MT;Qormi [Ħal Qormi Ċittà Pinto];MT;
